chemicalId,geneId,chemicalName,geneSymbol,interactionCount,pubmedCount,organisms,organismIds,geneForms,interactionActions
MESH:D001241,8743,Aspirin,TNFSF10,15,3,Homo sapiens,9606,protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^activity|increases^cleavage|increases^reaction|increases^response to substance
MESH:D001241,7157,Aspirin,TP53,3,3,Homo sapiens,9606,protein,decreases^reaction|increases^acetylation|increases^expression
MESH:D016589,3757,Astemizole,KCNH2,12,20,Homo sapiens,9606,gene|protein,affects^binding|affects^localization|decreases^activity|decreases^metabolic processing|decreases^reaction|increases^degradation|increases^reaction|increases^transport
MESH:D001262,153,Atenolol,ADRB1,14,11,Homo sapiens,9606,protein,affects^binding|affects^cotreatment|affects^response to substance|decreases^abundance|decreases^activity|decreases^reaction|decreases^response to substance|increases^abundance|increases^activity|increases^expression|increases^phosphorylation
MESH:D001262,154,Atenolol,ADRB2,15,4,Homo sapiens,9606,protein,affects^binding|decreases^abundance|decreases^activity|decreases^reaction|increases^abundance|increases^activity|increases^expression|increases^phosphorylation
MESH:D001262,5594,Atenolol,MAPK1,3,3,Homo sapiens,9606,protein,affects^binding|decreases^activity|decreases^reaction|increases^phosphorylation
MESH:D001262,5595,Atenolol,MAPK3,3,3,Homo sapiens,9606,protein,affects^binding|decreases^activity|decreases^reaction|increases^phosphorylation
MESH:D001262,5972,Atenolol,REN,4,4,Homo sapiens,9606,protein,affects^cotreatment|decreases^activity|decreases^expression|increases^secretion
MESH:D000069059,5243,Atorvastatin,ABCB1,5,3,Homo sapiens,9606,alternative form|protein,affects^reaction|affects^response to substance|decreases^activity|decreases^reaction|increases^transport
MESH:D000069059,8647,Atorvastatin,ABCB11,3,3,Homo sapiens,9606,protein,affects^import|decreases^activity|decreases^reaction|increases^transport
MESH:D000069059,338,Atorvastatin,APOB,3,7,Homo sapiens,9606,protein,decreases^expression|decreases^secretion
MESH:D000069059,836,Atorvastatin,CASP3,8,4,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|increases^activity|increases^cleavage|increases^reaction
MESH:D000069059,1401,Atorvastatin,CRP,4,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D000069059,3576,Atorvastatin,CXCL8,13,5,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^reaction|increases^secretion
MESH:D000069059,3569,Atorvastatin,IL6,12,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^reaction|increases^secretion
MESH:D000069059,4846,Atorvastatin,NOS3,6,4,Homo sapiens,9606,mRNA|promoter|protein,affects^response to substance|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D000069059,142,Atorvastatin,PARP1,5,4,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|increases^cleavage|increases^reaction
MESH:D000069059,5444,Atorvastatin,PON1,5,4,Homo sapiens,9606,gene|mRNA|protein,affects^reaction|increases^abundance|increases^activity|increases^expression
MESH:D000069059,10599,Atorvastatin,SLCO1B1,15,6,Homo sapiens,9606,gene|protein,decreases^activity|decreases^reaction|decreases^transport|increases^import|increases^transport|increases^uptake
MESH:D000069059,7124,Atorvastatin,TNF,17,7,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^reaction|increases^secretion
MESH:D001280,207,Atrazine,AKT1,6,3,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^phosphorylation|decreases^reaction|increases^expression|increases^phosphorylation
MESH:D001280,1082,Atrazine,CGB3,10,6,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^abundance|increases^chemical synthesis|increases^expression|increases^reaction|increases^secretion
MESH:D001280,1588,Atrazine,CYP19A1,20,14,Homo sapiens,9606,gene|mRNA|protein,affects^binding|affects^cotreatment|affects^reaction|decreases^activity|decreases^reaction|increases^abundance|increases^activity|increases^expression|increases^metabolic processing|increases^reaction
MESH:D001280,1555,Atrazine,CYP2B6,5,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^response to substance|increases^activity|increases^expression
MESH:D001280,1956,Atrazine,EGFR,4,3,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|decreases^reaction|increases^expression|increases^phosphorylation
MESH:D001280,2099,Atrazine,ESR1,5,3,Homo sapiens,9606,protein,affects^binding|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:D001280,5594,Atrazine,MAPK1,9,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^phosphorylation|decreases^reaction|increases^expression|increases^phosphorylation|increases^reaction
MESH:D001280,5595,Atrazine,MAPK3,8,3,Homo sapiens,9606,protein,decreases^expression|decreases^phosphorylation|decreases^reaction|increases^phosphorylation|increases^reaction
MESH:D001280,7157,Atrazine,TP53,4,3,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction
MESH:D001285,43,Atropine,ACHE,3,3,Homo sapiens,9606,protein,decreases^activity|decreases^reaction|increases^abundance|increases^expression|increases^metabolic processing|increases^secretion
MESH:D001379,3576,Azathioprine,CXCL8,4,3,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression|increases^secretion
MESH:D001379,7124,Azathioprine,TNF,3,3,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|increases^expression|increases^response to substance|increases^secretion
MESH:D001379,7172,Azathioprine,TPMT,7,22,Homo sapiens,9606,gene|polymorphism|promoter|protein,affects^activity|affects^metabolic processing|affects^response to substance
MESH:C086123,3757,azimilide,KCNH2,5,3,Homo sapiens,9606,protein,decreases^activity|decreases^reaction|increases^reaction
MESH:C445068,2730,bardoxolone methyl,GCLM,3,3,Homo sapiens,9606,mRNA,decreases^expression|increases^expression
MESH:C445068,3162,bardoxolone methyl,HMOX1,6,5,Homo sapiens,9606,mRNA|protein,affects^reaction|decreases^expression|decreases^reaction|increases^expression
MESH:C445068,4780,bardoxolone methyl,NFE2L2,6,6,Homo sapiens,9606,protein,affects^localization|affects^reaction|decreases^phosphorylation|decreases^reaction|increases^expression|increases^localization|increases^reaction
MESH:C445068,1728,bardoxolone methyl,NQO1,5,5,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^activity|increases^expression
MESH:D001507,5243,Beclomethasone,ABCB1,7,3,Homo sapiens,9606,mRNA|protein,decreases^reaction|decreases^response to substance|increases^export|increases^expression|increases^secretion
MESH:D001507,1437,Beclomethasone,CSF2,7,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^reaction|decreases^secretion|increases^activity|increases^expression|increases^secretion
MESH:D001507,3576,Beclomethasone,CXCL8,4,3,Homo sapiens,9606,protein,affects^cotreatment|decreases^expression|decreases^reaction|decreases^secretion|increases^secretion
MESH:D001507,1577,Beclomethasone,CYP3A5,6,3,Homo sapiens,9606,mRNA,decreases^reaction|increases^expression
MESH:D001507,3553,Beclomethasone,IL1B,5,5,Homo sapiens,9606,protein,decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^secretion
MESH:D001507,2908,Beclomethasone,NR3C1,8,8,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^localization|increases^activity|increases^expression
MESH:D001507,6037,Beclomethasone,RNASE3,3,6,Homo sapiens,9606,protein,affects^cotreatment|affects^reaction|decreases^expression|increases^expression
MESH:D001507,7124,Beclomethasone,TNF,6,6,Homo sapiens,9606,protein,decreases^reaction|decreases^secretion|increases^expression|increases^secretion
MESH:C044946,59272,benazepril,ACE2,3,3,Homo sapiens,9606,gene,affects^cotreatment|affects^response to substance|increases^response to substance
