geneId,diseaseId,geneSymbol,diseaseName,recordCount,pubmedCount,directEvidence,inferenceChemicalCount
2056,MESH:D013927,EPO,Thrombosis,1,2,marker/mechanism,0
2056,MESH:D020246,EPO,Venous Thrombosis,1,2,marker/mechanism,0
2064,MESH:D000230,ERBB2,Adenocarcinoma,1,2,marker/mechanism,0
2064,MESH:D001943,ERBB2,Breast Neoplasms,1,41,marker/mechanism|therapeutic,0
2064,MESH:D018450,ERBB2,Disease Progression,1,3,marker/mechanism,0
2064,MESH:D015674,ERBB2,"Mammary Neoplasms, Animal",1,2,marker/mechanism,0
2064,MESH:D008325,ERBB2,"Mammary Neoplasms, Experimental",1,2,marker/mechanism,0
2064,MESH:D010051,ERBB2,Ovarian Neoplasms,1,2,marker/mechanism,0
2064,MESH:D011471,ERBB2,Prostatic Neoplasms,1,3,marker/mechanism,0
2064,MESH:D013274,ERBB2,Stomach Neoplasms,1,3,marker/mechanism,0
2065,MESH:D001943,ERBB3,Breast Neoplasms,1,2,marker/mechanism,0
2067,MESH:D002289,ERCC1,"Carcinoma, Non-Small-Cell Lung",1,2,marker/mechanism,0
2068,MESH:D001749,ERCC2,Urinary Bladder Neoplasms,1,2,marker/mechanism,0
2072,MESH:D048629,ERCC4,"Micronuclei, Chromosome-Defective",1,2,marker/mechanism,0
2099,MESH:D000230,ESR1,Adenocarcinoma,1,2,marker/mechanism,0
2099,MESH:D001943,ESR1,Breast Neoplasms,1,14,marker/mechanism,0
2099,MESH:D002277,ESR1,Carcinoma,1,2,marker/mechanism,0
2099,MESH:D006528,ESR1,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
2099,MESH:D002471,ESR1,"Cell Transformation, Neoplastic",1,2,marker/mechanism,0
2099,MESH:D003324,ESR1,Coronary Artery Disease,1,2,marker/mechanism,0
2099,MESH:D007248,ESR1,"Infertility, Male",1,2,marker/mechanism,0
2099,MESH:D008175,ESR1,Lung Neoplasms,1,2,marker/mechanism,0
2099,MESH:D015674,ESR1,"Mammary Neoplasms, Animal",1,3,marker/mechanism,0
2099,MESH:D008654,ESR1,Mesothelioma,1,2,marker/mechanism,0
2099,MESH:D009361,ESR1,Neoplasm Invasiveness,1,3,marker/mechanism|therapeutic,0
2099,MESH:D009362,ESR1,Neoplasm Metastasis,1,2,marker/mechanism,0
2099,MESH:D011471,ESR1,Prostatic Neoplasms,1,2,marker/mechanism,0
2099,MESH:D001749,ESR1,Urinary Bladder Neoplasms,1,2,marker/mechanism,0
2100,MESH:D001943,ESR2,Breast Neoplasms,1,3,marker/mechanism|therapeutic,0
2100,MESH:D011471,ESR2,Prostatic Neoplasms,1,6,marker/mechanism|therapeutic,0
2118,MESH:D011471,ETV4,Prostatic Neoplasms,1,2,marker/mechanism,0
2146,MESH:D006528,EZH2,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
2146,MESH:D011471,EZH2,Prostatic Neoplasms,1,3,marker/mechanism,0
7430,MESH:D011471,EZR,Prostatic Neoplasms,1,3,marker/mechanism,0
2147,MESH:D002545,F2,Brain Ischemia,1,2,marker/mechanism,0
2147,MESH:D009203,F2,Myocardial Infarction,1,3,marker/mechanism,0
2147,MESH:D013927,F2,Thrombosis,1,4,marker/mechanism,0
2147,MESH:D020246,F2,Venous Thrombosis,1,3,marker/mechanism,0
2149,MESH:D005234,F2R,Fatty Liver,1,3,marker/mechanism,0
2150,MESH:D007249,F2RL1,Inflammation,1,2,marker/mechanism,0
2152,MESH:D004211,F3,Disseminated Intravascular Coagulation,1,3,marker/mechanism,0
2152,MESH:D013927,F3,Thrombosis,1,2,marker/mechanism,0
2155,MESH:D002543,F7,Cerebral Hemorrhage,1,2,therapeutic,0
2155,MESH:D006470,F7,Hemorrhage,1,3,therapeutic,0
2155,MESH:D020300,F7,Intracranial Hemorrhages,1,5,therapeutic,0
2166,MESH:D009765,FAAH,Obesity,1,2,marker/mechanism,0
2166,MESH:D019966,FAAH,Substance-Related Disorders,1,2,marker/mechanism,0
2166,MESH:D013375,FAAH,Substance Withdrawal Syndrome,1,2,marker/mechanism,0
2173,MESH:D008106,FABP7,"Liver Cirrhosis, Experimental",1,2,marker/mechanism,0
355,MESH:D001327,FAS,Autoimmune Diseases,1,3,marker/mechanism,0
355,MESH:D009202,FAS,Cardiomyopathies,1,3,marker/mechanism,0
355,MESH:D004195,FAS,"Disease Models, Animal",1,2,marker/mechanism,0
355,MESH:D005921,FAS,Glomerulonephritis,1,2,marker/mechanism,0
355,MESH:D008181,FAS,Lupus Nephritis,1,2,marker/mechanism,0
355,MESH:D011507,FAS,Proteinuria,1,3,marker/mechanism,0
355,MESH:D013163,FAS,Splenomegaly,1,2,marker/mechanism,0
356,MESH:D009202,FASLG,Cardiomyopathies,1,2,marker/mechanism,0
2194,MESH:D001943,FASN,Breast Neoplasms,1,2,marker/mechanism,0
2194,MESH:D006528,FASN,"Carcinoma, Hepatocellular",1,3,marker/mechanism,0
2194,MESH:D008545,FASN,Melanoma,1,3,marker/mechanism,0
2205,MESH:D004342,FCER1A,Drug Hypersensitivity,1,2,marker/mechanism,0
2205,MESH:D014581,FCER1A,Urticaria,1,2,marker/mechanism,0
2243,MESH:D007674,FGA,Kidney Diseases,1,2,marker/mechanism,0
2247,MESH:D017202,FGF2,Myocardial Ischemia,1,2,therapeutic,0
2260,MESH:D001943,FGFR1,Breast Neoplasms,1,2,marker/mechanism,0
2260,MESH:D002289,FGFR1,"Carcinoma, Non-Small-Cell Lung",1,2,marker/mechanism,0
2260,MESH:D002294,FGFR1,"Carcinoma, Squamous Cell",1,2,marker/mechanism,0
2263,MESH:D001943,FGFR2,Breast Neoplasms,1,4,marker/mechanism,0
2263,MESH:D018281,FGFR2,Cholangiocarcinoma,1,4,marker/mechanism,0
2263,MESH:D002972,FGFR2,Cleft Palate,1,2,marker/mechanism,0
2263,MESH:D019465,FGFR2,Craniofacial Abnormalities,1,3,marker/mechanism,0
2263,MESH:D013274,FGFR2,Stomach Neoplasms,1,3,marker/mechanism,0
2261,MESH:D001749,FGFR3,Urinary Bladder Neoplasms,1,5,marker/mechanism,0
2272,MESH:D008175,FHIT,Lung Neoplasms,1,2,marker/mechanism,0
2272,MESH:D008654,FHIT,Mesothelioma,1,2,marker/mechanism,0
2321,MESH:D001943,FLT1,Breast Neoplasms,1,2,marker/mechanism,0
2322,MESH:D015470,FLT3,"Leukemia, Myeloid, Acute",1,13,marker/mechanism,0
2322,MESH:D015473,FLT3,"Leukemia, Promyelocytic, Acute",1,3,marker/mechanism,0
2322,MESH:D007964,FLT3,Leukocytosis,1,2,marker/mechanism,0
2335,MESH:D006973,FN1,Hypertension,1,2,marker/mechanism,0
2353,MESH:D006528,FOS,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
2353,MESH:D019970,FOS,Cocaine-Related Disorders,1,3,marker/mechanism,0
2353,MESH:D006973,FOS,Hypertension,1,2,marker/mechanism,0
2353,MESH:D012640,FOS,Seizures,1,4,marker/mechanism,0
2353,MESH:D013226,FOS,Status Epilepticus,1,4,marker/mechanism,0
2353,MESH:D013375,FOS,Substance Withdrawal Syndrome,1,3,marker/mechanism,0
3169,MESH:D011471,FOXA1,Prostatic Neoplasms,1,5,marker/mechanism,0
2305,MESH:D006528,FOXM1,"Carcinoma, Hepatocellular",1,3,marker/mechanism,0
2305,MESH:D002289,FOXM1,"Carcinoma, Non-Small-Cell Lung",1,2,marker/mechanism,0
2305,MESH:D008175,FOXM1,Lung Neoplasms,1,2,marker/mechanism,0
2309,MESH:D003921,FOXO3,"Diabetes Mellitus, Experimental",1,2,marker/mechanism,0
93986,MESH:D001321,FOXP2,Autistic Disorder,1,2,marker/mechanism,0
50943,MESH:D001249,FOXP3,Asthma,1,2,marker/mechanism,0
2488,MESH:D007006,FSHB,Hypogonadism,1,3,marker/mechanism|therapeutic,0
10468,MESH:D006528,FST,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
79068,MESH:D001835,FTO,Body Weight,1,2,marker/mechanism,0
79068,MESH:D009765,FTO,Obesity,1,6,marker/mechanism,0
2395,MESH:D005621,FXN,Friedreich Ataxia,1,11,marker/mechanism,0
2539,MESH:D058186,G6PD,Acute Kidney Injury,1,3,marker/mechanism,0
2539,MESH:D000743,G6PD,"Anemia, Hemolytic",1,3,marker/mechanism,0
2555,MESH:D019970,GABRA2,Cocaine-Related Disorders,1,2,marker/mechanism,0
2560,MESH:D001321,GABRB1,Autistic Disorder,1,2,marker/mechanism,0
2562,MESH:D001321,GABRB3,Autistic Disorder,1,2,marker/mechanism,0
2562,MESH:D004827,GABRB3,Epilepsy,1,2,marker/mechanism,0
2571,MESH:D012559,GAD1,Schizophrenia,1,4,marker/mechanism,0
2572,MESH:D012559,GAD2,Schizophrenia,1,2,marker/mechanism,0
2572,MESH:D012640,GAD2,Seizures,1,2,marker/mechanism,0
2597,MESH:D006528,GAPDH,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
2624,MESH:D015470,GATA2,"Leukemia, Myeloid, Acute",1,2,marker/mechanism,0
2624,MESH:D009190,GATA2,Myelodysplastic Syndromes,1,3,marker/mechanism,0
2626,MESH:D006332,GATA4,Cardiomegaly,1,2,marker/mechanism,0
2628,MESH:D006333,GATM,Heart Failure,1,2,marker/mechanism,0
2730,MESH:D009203,GCLM,Myocardial Infarction,1,2,marker/mechanism,0
9518,MESH:D011471,GDF15,Prostatic Neoplasms,1,2,marker/mechanism,0
2668,MESH:D019970,GDNF,Cocaine-Related Disorders,1,2,therapeutic,0
2668,MESH:D010300,GDNF,Parkinson Disease,1,2,therapeutic,0
2668,MESH:D020734,GDNF,Parkinsonian Disorders,1,2,therapeutic,0
2668,MESH:D013226,GDNF,Status Epilepticus,1,2,marker/mechanism,0
2688,MESH:D000172,GH1,Acromegaly,1,7,marker/mechanism,0
2688,MESH:D049912,GH1,Growth Hormone-Secreting Pituitary Adenoma,1,2,marker/mechanism,0
2688,MESH:D008325,GH1,"Mammary Neoplasms, Experimental",1,2,marker/mechanism,0
2697,MESH:D001145,GJA1,"Arrhythmias, Cardiac",1,2,marker/mechanism,0
2697,MESH:D006548,GJA1,"Hernia, Diaphragmatic",1,2,marker/mechanism,0
2697,MESH:D006973,GJA1,Hypertension,1,2,marker/mechanism|therapeutic,0
2697,MESH:D008175,GJA1,Lung Neoplasms,1,2,marker/mechanism,0
2705,MESH:D008175,GJB1,Lung Neoplasms,1,2,marker/mechanism,0
2752,MESH:D008114,GLUL,"Liver Neoplasms, Experimental",1,2,marker/mechanism,0
2778,MESH:D004700,GNAS,Endocrine System Diseases,1,2,marker/mechanism,0
2778,MESH:D011629,GNAS,"Puberty, Precocious",1,2,marker/mechanism,0
27232,MESH:D006528,GNMT,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
2875,MESH:D056486,GPT,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
2876,MESH:D003924,GPX1,"Diabetes Mellitus, Type 2",1,2,marker/mechanism,0
2876,MESH:D006946,GPX1,Hyperinsulinism,1,2,marker/mechanism,0
2876,MESH:D001749,GPX1,Urinary Bladder Neoplasms,1,2,marker/mechanism,0
2878,MESH:D004715,GPX3,Endometriosis,1,2,marker/mechanism,0
2878,MESH:D008175,GPX3,Lung Neoplasms,1,2,marker/mechanism,0
2878,MESH:D009765,GPX3,Obesity,1,2,marker/mechanism,0
2879,MESH:D007248,GPX4,"Infertility, Male",1,2,marker/mechanism,0
2890,MESH:D019970,GRIA1,Cocaine-Related Disorders,1,5,marker/mechanism|therapeutic,0
2890,MESH:D006948,GRIA1,Hyperkinesis,1,2,marker/mechanism,0
2890,MESH:D013375,GRIA1,Substance Withdrawal Syndrome,1,2,marker/mechanism,0
2903,MESH:D004827,GRIN2A,Epilepsy,1,2,marker/mechanism,0
2896,MESH:D003704,GRN,Dementia,1,2,marker/mechanism,0
2932,MESH:D058186,GSK3B,Acute Kidney Injury,1,2,marker/mechanism|therapeutic,0
2932,MESH:D000544,GSK3B,Alzheimer Disease,1,2,marker/mechanism,0
2932,MESH:D003866,GSK3B,Depressive Disorder,1,2,marker/mechanism,0
2932,MESH:D011471,GSK3B,Prostatic Neoplasms,1,2,marker/mechanism,0
2932,MESH:D012559,GSK3B,Schizophrenia,1,2,marker/mechanism,0
2936,MESH:D056486,GSR,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
2944,MESH:D001249,GSTM1,Asthma,1,2,marker/mechanism,0
2944,MESH:D002292,GSTM1,"Carcinoma, Renal Cell",1,2,marker/mechanism,0
2944,MESH:D056486,GSTM1,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
2944,MESH:D002869,GSTM1,Chromosome Aberrations,1,2,marker/mechanism,0
2944,MESH:D004198,GSTM1,Disease Susceptibility,1,2,marker/mechanism,0
2944,MESH:D007938,GSTM1,Leukemia,1,2,marker/mechanism,0
2944,MESH:D008175,GSTM1,Lung Neoplasms,1,4,marker/mechanism,0
2944,MESH:D011471,GSTM1,Prostatic Neoplasms,1,3,marker/mechanism,0
2944,MESH:D001749,GSTM1,Urinary Bladder Neoplasms,1,2,marker/mechanism,0
2950,MESH:D001249,GSTP1,Asthma,1,5,marker/mechanism,0
2950,MESH:D056486,GSTP1,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
2950,MESH:D008114,GSTP1,"Liver Neoplasms, Experimental",1,4,marker/mechanism,0
2950,MESH:D010300,GSTP1,Parkinson Disease,1,2,marker/mechanism,0
2950,MESH:D011230,GSTP1,Precancerous Conditions,1,6,marker/mechanism,0
2950,MESH:D011471,GSTP1,Prostatic Neoplasms,1,5,marker/mechanism,0
2950,MESH:D013274,GSTP1,Stomach Neoplasms,1,2,marker/mechanism,0
2950,MESH:D001749,GSTP1,Urinary Bladder Neoplasms,1,3,marker/mechanism,0
2952,MESH:D019969,GSTT1,Amphetamine-Related Disorders,1,2,marker/mechanism,0
2952,MESH:D002292,GSTT1,"Carcinoma, Renal Cell",1,2,marker/mechanism,0
2952,MESH:D056486,GSTT1,Chemical and Drug Induced Liver Injury,1,3,marker/mechanism,0
2952,MESH:D002869,GSTT1,Chromosome Aberrations,1,3,marker/mechanism,0
2952,MESH:D008175,GSTT1,Lung Neoplasms,1,2,marker/mechanism,0
2952,MESH:D011471,GSTT1,Prostatic Neoplasms,1,4,marker/mechanism,0
3014,MESH:D001943,H2AX,Breast Neoplasms,1,2,marker/mechanism,0
3043,MESH:D000755,HBB,"Anemia, Sickle Cell",1,3,marker/mechanism,0
3043,MESH:D004195,HBB,"Disease Models, Animal",1,2,marker/mechanism,0
3280,MESH:D001943,HES1,Breast Neoplasms,1,2,marker/mechanism,0
3077,MESH:D000544,HFE,Alzheimer Disease,1,2,marker/mechanism,0
3077,MESH:D006432,HFE,Hemochromatosis,1,14,marker/mechanism,0
3082,MESH:D006528,HGF,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
3082,MESH:D009202,HGF,Cardiomyopathies,1,2,therapeutic,0
3082,MESH:D008106,HGF,"Liver Cirrhosis, Experimental",1,7,therapeutic,0
3082,MESH:D009361,HGF,Neoplasm Invasiveness,1,2,marker/mechanism,0
3091,MESH:D015428,HIF1A,Myocardial Reperfusion Injury,1,2,marker/mechanism,0
3091,MESH:D009361,HIF1A,Neoplasm Invasiveness,1,2,marker/mechanism,0
3105,MESH:D056486,HLA-A,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
3106,MESH:D003875,HLA-B,Drug Eruptions,1,2,marker/mechanism,0
3106,MESH:D004342,HLA-B,Drug Hypersensitivity,1,4,marker/mechanism,0
3106,MESH:D064420,HLA-B,Drug-Related Side Effects and Adverse Reactions,1,6,marker/mechanism,0
3106,MESH:D011507,HLA-B,Proteinuria,1,4,marker/mechanism,0
3106,MESH:D013262,HLA-B,Stevens-Johnson Syndrome,1,10,marker/mechanism,0
3115,MESH:D001172,HLA-DPB1,"Arthritis, Rheumatoid",1,2,marker/mechanism,0
3115,MESH:D001249,HLA-DPB1,Asthma,1,2,marker/mechanism,0
3115,MESH:D001607,HLA-DPB1,Berylliosis,1,6,marker/mechanism,0
3146,MESH:D007249,HMGB1,Inflammation,1,5,marker/mechanism,0
3146,MESH:D009336,HMGB1,Necrosis,1,2,marker/mechanism,0
3146,MESH:D018805,HMGB1,Sepsis,1,2,marker/mechanism,0
3156,MESH:D006528,HMGCR,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
3162,MESH:D056486,HMOX1,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism|therapeutic,0
3162,MESH:D003092,HMOX1,Colitis,1,2,therapeutic,0
3162,MESH:D003921,HMOX1,"Diabetes Mellitus, Experimental",1,4,marker/mechanism|therapeutic,0
3162,MESH:D003924,HMOX1,"Diabetes Mellitus, Type 2",1,3,marker/mechanism|therapeutic,0
3162,MESH:D006973,HMOX1,Hypertension,1,3,marker/mechanism|therapeutic,0
3162,MESH:D007249,HMOX1,Inflammation,1,4,marker/mechanism,0
3162,MESH:D007333,HMOX1,Insulin Resistance,1,2,marker/mechanism|therapeutic,0
3162,MESH:D007511,HMOX1,Ischemia,1,2,therapeutic,0
3162,MESH:D008106,HMOX1,"Liver Cirrhosis, Experimental",1,4,marker/mechanism|therapeutic,0
3162,MESH:D008107,HMOX1,Liver Diseases,1,3,marker/mechanism|therapeutic,0
3162,MESH:D008175,HMOX1,Lung Neoplasms,1,3,marker/mechanism,0
3162,MESH:D019636,HMOX1,Neurodegenerative Diseases,1,3,marker/mechanism,0
3162,MESH:D009765,HMOX1,Obesity,1,3,marker/mechanism,0
3162,MESH:D015427,HMOX1,Reperfusion Injury,1,5,marker/mechanism|therapeutic,0
3162,MESH:D013274,HMOX1,Stomach Neoplasms,1,2,marker/mechanism,0
3172,MESH:D003924,HNF4A,"Diabetes Mellitus, Type 2",1,3,marker/mechanism,0
3240,MESH:D009203,HP,Myocardial Infarction,1,3,marker/mechanism,0
3242,MESH:D056486,HPD,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
3265,MESH:D001943,HRAS,Breast Neoplasms,1,5,marker/mechanism,0
3265,MESH:D006528,HRAS,"Carcinoma, Hepatocellular",1,5,marker/mechanism,0
3265,MESH:D002294,HRAS,"Carcinoma, Squamous Cell",1,2,marker/mechanism,0
3265,MESH:D002471,HRAS,"Cell Transformation, Neoplastic",1,5,marker/mechanism,0
3265,MESH:D018450,HRAS,Disease Progression,1,2,marker/mechanism,0
3265,MESH:D008113,HRAS,Liver Neoplasms,1,5,marker/mechanism,0
3265,MESH:D008114,HRAS,"Liver Neoplasms, Experimental",1,4,marker/mechanism,0
3265,MESH:D008175,HRAS,Lung Neoplasms,1,5,marker/mechanism,0
3265,MESH:D008325,HRAS,"Mammary Neoplasms, Experimental",1,2,marker/mechanism,0
3265,MESH:D009374,HRAS,"Neoplasms, Experimental",1,3,marker/mechanism,0
3265,MESH:D009447,HRAS,Neuroblastoma,1,2,marker/mechanism,0
3265,MESH:D012878,HRAS,Skin Neoplasms,1,7,marker/mechanism,0
3265,MESH:D013274,HRAS,Stomach Neoplasms,1,2,marker/mechanism,0
3265,MESH:D001749,HRAS,Urinary Bladder Neoplasms,1,3,marker/mechanism,0
3269,MESH:D010146,HRH1,Pain,1,2,marker/mechanism,0
3290,MESH:D006973,HSD11B1,Hypertension,1,3,marker/mechanism,0
3290,MESH:D009765,HSD11B1,Obesity,1,2,marker/mechanism,0
3291,MESH:D006973,HSD11B2,Hypertension,1,4,marker/mechanism,0
3294,MESH:D004715,HSD17B2,Endometriosis,1,2,marker/mechanism,0
3294,MESH:D008106,HSD17B2,"Liver Cirrhosis, Experimental",1,2,marker/mechanism,0
3303,MESH:D058186,HSPA1A,Acute Kidney Injury,1,2,marker/mechanism,0
3309,MESH:D006528,HSPA5,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
3350,MESH:D012640,HTR1A,Seizures,1,3,marker/mechanism|therapeutic,0
3356,MESH:D019970,HTR2A,Cocaine-Related Disorders,1,3,marker/mechanism,0
3356,MESH:D006930,HTR2A,Hyperalgesia,1,2,marker/mechanism,0
3356,MESH:D006948,HTR2A,Hyperkinesis,1,2,marker/mechanism,0
3356,MESH:D012559,HTR2A,Schizophrenia,1,2,marker/mechanism,0
3357,MESH:D006332,HTR2B,Cardiomegaly,1,3,marker/mechanism,0
3357,MESH:D006349,HTR2B,Heart Valve Diseases,1,4,marker/mechanism,0
3358,MESH:D024821,HTR2C,Metabolic Syndrome,1,3,marker/mechanism,0
3358,MESH:D009765,HTR2C,Obesity,1,2,marker/mechanism,0
3358,MESH:D015430,HTR2C,Weight Gain,1,2,marker/mechanism,0
3383,MESH:D055371,ICAM1,Acute Lung Injury,1,2,marker/mechanism,0
3383,MESH:D001249,ICAM1,Asthma,1,2,marker/mechanism,0
3383,MESH:D002545,ICAM1,Brain Ischemia,1,2,marker/mechanism,0
3383,MESH:D002318,ICAM1,Cardiovascular Diseases,1,2,marker/mechanism,0
3383,MESH:D003110,ICAM1,Colonic Neoplasms,1,2,marker/mechanism,0
3383,MESH:D003921,ICAM1,"Diabetes Mellitus, Experimental",1,3,marker/mechanism,0
3383,MESH:D006548,ICAM1,"Hernia, Diaphragmatic",1,2,marker/mechanism,0
3383,MESH:D006689,ICAM1,Hodgkin Disease,1,2,marker/mechanism,0
3383,MESH:D006973,ICAM1,Hypertension,1,2,marker/mechanism,0
3383,MESH:D007249,ICAM1,Inflammation,1,2,marker/mechanism,0
3383,MESH:D015427,ICAM1,Reperfusion Injury,1,2,marker/mechanism,0
3417,MESH:D005910,IDH1,Glioma,1,5,marker/mechanism,0
3417,MESH:D015470,IDH1,"Leukemia, Myeloid, Acute",1,2,marker/mechanism,0
3418,MESH:D015470,IDH2,"Leukemia, Myeloid, Acute",1,2,marker/mechanism,0
3439,MESH:D006528,IFNA1,"Carcinoma, Hepatocellular",1,3,therapeutic,0
3439,MESH:D008106,IFNA1,"Liver Cirrhosis, Experimental",1,3,therapeutic,0
3439,MESH:D008545,IFNA1,Melanoma,1,7,therapeutic,0
3439,MESH:D010190,IFNA1,Pancreatic Neoplasms,1,2,therapeutic,0
3458,MESH:D001169,IFNG,"Arthritis, Experimental",1,2,marker/mechanism,0
3458,MESH:D001327,IFNG,Autoimmune Diseases,1,2,marker/mechanism,0
3458,MESH:D056486,IFNG,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
3458,MESH:D017449,IFNG,"Dermatitis, Allergic Contact",1,3,marker/mechanism,0
3458,MESH:D003876,IFNG,"Dermatitis, Atopic",1,2,marker/mechanism,0
3458,MESH:D005334,IFNG,Fever,1,2,marker/mechanism|therapeutic,0
3458,MESH:D006333,IFNG,Heart Failure,1,2,marker/mechanism,0
3458,MESH:D006967,IFNG,Hypersensitivity,1,2,marker/mechanism|therapeutic,0
3458,MESH:D007249,IFNG,Inflammation,1,3,marker/mechanism|therapeutic,0
3458,MESH:D007896,IFNG,Leishmaniasis,1,2,marker/mechanism,0
3458,MESH:D007898,IFNG,"Leishmaniasis, Visceral",1,2,therapeutic,0
3458,MESH:D008106,IFNG,"Liver Cirrhosis, Experimental",1,4,therapeutic,0
3458,MESH:D009336,IFNG,Necrosis,1,2,marker/mechanism,0
3458,MESH:D009410,IFNG,Nerve Degeneration,1,3,marker/mechanism,0
3458,MESH:D011507,IFNG,Proteinuria,1,2,marker/mechanism,0
3458,MESH:D051437,IFNG,Renal Insufficiency,1,2,marker/mechanism,0
3479,MESH:D000172,IGF1,Acromegaly,1,4,marker/mechanism,0
3479,MESH:D001943,IGF1,Breast Neoplasms,1,2,marker/mechanism,0
3479,MESH:D056486,IGF1,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
3479,MESH:D006973,IGF1,Hypertension,1,2,marker/mechanism|therapeutic,0
3479,MESH:D008106,IGF1,"Liver Cirrhosis, Experimental",1,2,therapeutic,0
3479,MESH:D008325,IGF1,"Mammary Neoplasms, Experimental",1,3,marker/mechanism,0
3479,MESH:D009410,IGF1,Nerve Degeneration,1,2,therapeutic,0
3479,MESH:D010523,IGF1,Peripheral Nervous System Diseases,1,2,therapeutic,0
3479,MESH:D011471,IGF1,Prostatic Neoplasms,1,3,marker/mechanism,0
3480,MESH:D001281,IGF1R,Atrial Fibrillation,1,2,marker/mechanism,0
3480,MESH:D006528,IGF1R,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
3480,MESH:D008171,IGF1R,Lung Diseases,1,2,marker/mechanism,0
3481,MESH:D018268,IGF2,Adrenocortical Carcinoma,1,2,marker/mechanism,0
3481,MESH:D006528,IGF2,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
3481,MESH:D005317,IGF2,Fetal Growth Retardation,1,2,marker/mechanism,0
3482,MESH:D004719,IGF2R,Endomyocardial Fibrosis,1,2,marker/mechanism,0
3482,MESH:D008171,IGF2R,Lung Diseases,1,2,marker/mechanism,0
3484,MESH:D008106,IGFBP1,"Liver Cirrhosis, Experimental",1,2,marker/mechanism,0
3485,MESH:D008106,IGFBP2,"Liver Cirrhosis, Experimental",1,2,marker/mechanism,0
3486,MESH:D011471,IGFBP3,Prostatic Neoplasms,1,3,marker/mechanism|therapeutic,0
3551,MESH:D006973,IKBKB,Hypertension,1,2,marker/mechanism,0
3586,MESH:D001169,IL10,"Arthritis, Experimental",1,2,marker/mechanism|therapeutic,0
3586,MESH:D003092,IL10,Colitis,1,4,marker/mechanism|therapeutic,0
3586,MESH:D003093,IL10,"Colitis, Ulcerative",1,2,marker/mechanism,0
3586,MESH:D000086382,IL10,COVID-19,1,2,marker/mechanism,0
3586,MESH:D004195,IL10,"Disease Models, Animal",1,2,marker/mechanism,0
3586,MESH:D004342,IL10,Drug Hypersensitivity,1,2,marker/mechanism,0
3586,MESH:D006930,IL10,Hyperalgesia,1,2,marker/mechanism|therapeutic,0
3586,MESH:D015212,IL10,Inflammatory Bowel Diseases,1,3,marker/mechanism,0
3586,MESH:D007896,IL10,Leishmaniasis,1,2,marker/mechanism,0
3586,MESH:D007898,IL10,"Leishmaniasis, Visceral",1,3,marker/mechanism,0
3586,MESH:D008106,IL10,"Liver Cirrhosis, Experimental",1,9,therapeutic,0
3586,MESH:D009203,IL10,Myocardial Infarction,1,2,marker/mechanism,0
3586,MESH:D011471,IL10,Prostatic Neoplasms,1,3,marker/mechanism,0
3586,MESH:D015431,IL10,Weight Loss,1,2,marker/mechanism|therapeutic,0
3596,MESH:D016535,IL13,Bronchial Hyperreactivity,1,2,marker/mechanism,0
3596,MESH:D003876,IL13,"Dermatitis, Atopic",1,2,marker/mechanism,0
3596,MESH:D011565,IL13,Psoriasis,1,2,marker/mechanism,0
3605,MESH:D056486,IL17A,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
3552,MESH:D007249,IL1A,Inflammation,1,2,marker/mechanism,0
3552,MESH:D012871,IL1A,Skin Diseases,1,2,marker/mechanism,0
3553,MESH:D000855,IL1B,Anorexia,1,2,marker/mechanism,0
3553,MESH:D001169,IL1B,"Arthritis, Experimental",1,4,marker/mechanism,0
3553,MESH:D001172,IL1B,"Arthritis, Rheumatoid",1,3,marker/mechanism,0
3553,MESH:D001930,IL1B,Brain Injuries,1,2,marker/mechanism,0
3553,MESH:D002545,IL1B,Brain Ischemia,1,4,marker/mechanism,0
3553,MESH:D001943,IL1B,Breast Neoplasms,1,3,marker/mechanism,0
3553,MESH:D056486,IL1B,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism|therapeutic,0
3553,MESH:D003092,IL1B,Colitis,1,2,marker/mechanism,0
3553,MESH:D003093,IL1B,"Colitis, Ulcerative",1,4,marker/mechanism,0
3553,MESH:D003110,IL1B,Colonic Neoplasms,1,3,marker/mechanism,0
3553,MESH:D005334,IL1B,Fever,1,5,marker/mechanism,0
