ncrnaId,drugId,ncrnaName,ncrnaType,drugName,phenotypeCount,pmidCount,effects,detectionMethods,levels,fda,targetGenes,pathways
miRBase:MIMAT0004561,DrugBank:DB08912,hsa-miR-187-5p,miRNA,Dabrafenib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004562,DrugBank:DB00361,hsa-miR-196a-3p,miRNA,Vinorelbine,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004562,DrugBank:DB00515,hsa-miR-196a-3p,miRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004562,DrugBank:DB00541,hsa-miR-196a-3p,miRNA,Vincristine,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004562,DrugBank:DB00675,hsa-miR-196a-3p,miRNA,Tamoxifen,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004562,DrugBank:DB00773,hsa-miR-196a-3p,miRNA,Etoposide,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004562,DrugBank:DB00997,hsa-miR-196a-3p,miRNA,Doxorubicin,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004562,DrugBank:DB01229,hsa-miR-196a-3p,miRNA,Paclitaxel,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004562,DrugBank:DB09063,hsa-miR-196a-3p,miRNA,Ceritinib,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004563,DrugBank:DB00515,hsa-miR-199b-3p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004563,DrugBank:DB00997,hsa-miR-199b-3p,miRNA,Doxorubicin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004563,DrugBank:DB08881,hsa-miR-199b-3p,miRNA,Vemurafenib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004563,DrugBank:DB08912,hsa-miR-199b-3p,miRNA,Dabrafenib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004564,DrugBank:DB00515,hsa-miR-214-5p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004564,DrugBank:DB00661,hsa-miR-214-5p,miRNA,Verapamil,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004564,DrugBank:DB00997,hsa-miR-214-5p,miRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004565,DrugBank:DB01248,hsa-miR-218-1-3p,miRNA,Docetaxel,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004566,DrugBank:DB00515,hsa-miR-218-2-3p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004567,DrugBank:DB00398,hsa-miR-219a-1-3p,miRNA,Sorafenib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004567,DrugBank:DB00515,hsa-miR-219a-1-3p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004568,DrugBank:DB00441,hsa-miR-221-5p,miRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004568,DrugBank:DB00515,hsa-miR-221-5p,miRNA,Cisplatin,2,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004568,DrugBank:DB00544,hsa-miR-221-5p,miRNA,Fluorouracil,2,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004568,DrugBank:DB01229,hsa-miR-221-5p,miRNA,Paclitaxel,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004568,DrugBank:DB01248,hsa-miR-221-5p,miRNA,Docetaxel,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004568,DrugBank:DB08881,hsa-miR-221-5p,miRNA,Vemurafenib,1,1,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004568,DrugBank:DB08912,hsa-miR-221-5p,miRNA,Dabrafenib,1,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004568,DrugBank:DB09063,hsa-miR-221-5p,miRNA,Ceritinib,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB00317,hsa-miR-222-5p,miRNA,Gefitinib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB00441,hsa-miR-222-5p,miRNA,Gemcitabine,1,2,resistant,Microarray,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB00515,hsa-miR-222-5p,miRNA,Cisplatin,2,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB00526,hsa-miR-222-5p,miRNA,Oxaliplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB00544,hsa-miR-222-5p,miRNA,Fluorouracil,2,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB00947,hsa-miR-222-5p,miRNA,Fulvestrant,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB00997,hsa-miR-222-5p,miRNA,Doxorubicin,1,1,sensitive,Microarray,High,approved,"DDIT4,EPAS1,GPRC5C,TFPI",
miRBase:MIMAT0004569,DrugBank:DB01229,hsa-miR-222-5p,miRNA,Paclitaxel,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB01248,hsa-miR-222-5p,miRNA,Docetaxel,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB01268,hsa-miR-222-5p,miRNA,Sunitinib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB09063,hsa-miR-222-5p,miRNA,Ceritinib,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004569,DrugBank:DB11672,hsa-miR-222-5p,miRNA,Curcumin,1,1,sensitive,Microarray,High,approved,"DDIT4,EPAS1,GPRC5C,TFPI",
miRBase:MIMAT0004571,DrugBank:DB00441,hsa-miR-200b-5p,miRNA,Gemcitabine,1,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004571,DrugBank:DB00515,hsa-miR-200b-5p,miRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004571,DrugBank:DB00544,hsa-miR-200b-5p,miRNA,Fluorouracil,2,2,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004571,DrugBank:DB01229,hsa-miR-200b-5p,miRNA,Paclitaxel,1,1,resistant,Microarray,High,approved,INSIG1,
miRBase:MIMAT0004585,DrugBank:DB00317,hsa-let-7i-3p,miRNA,Gefitinib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004585,DrugBank:DB00441,hsa-let-7i-3p,miRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004585,DrugBank:DB00515,hsa-let-7i-3p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004585,DrugBank:DB00675,hsa-let-7i-3p,miRNA,Tamoxifen,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004586,DrugBank:DB00441,hsa-miR-15b-3p,miRNA,Gemcitabine,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004586,DrugBank:DB00661,hsa-miR-15b-3p,miRNA,Verapamil,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004586,DrugBank:DB00997,hsa-miR-15b-3p,miRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004587,DrugBank:DB00515,hsa-miR-23b-5p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004587,DrugBank:DB00526,hsa-miR-23b-5p,miRNA,Oxaliplatin,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004587,DrugBank:DB00997,hsa-miR-23b-5p,miRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004587,DrugBank:DB08881,hsa-miR-23b-5p,miRNA,Vemurafenib,1,1,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004587,DrugBank:DB08912,hsa-miR-23b-5p,miRNA,Dabrafenib,1,1,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004588,DrugBank:DB00515,hsa-miR-27b-5p,miRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004588,DrugBank:DB00526,hsa-miR-27b-5p,miRNA,Oxaliplatin,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004589,DrugBank:DB00515,hsa-miR-30b-3p,miRNA,Cisplatin,2,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004589,DrugBank:DB00526,hsa-miR-30b-3p,miRNA,Oxaliplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004589,DrugBank:DB00619,hsa-miR-30b-3p,miRNA,Imatinib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004589,DrugBank:DB00661,hsa-miR-30b-3p,miRNA,Verapamil,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004589,DrugBank:DB00715,hsa-miR-30b-3p,miRNA,Paroxetine,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004589,DrugBank:DB00997,hsa-miR-30b-3p,miRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004589,DrugBank:DB01268,hsa-miR-30b-3p,miRNA,Sunitinib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004590,DrugBank:DB00441,hsa-miR-122-3p,miRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004590,DrugBank:DB00526,hsa-miR-122-3p,miRNA,Oxaliplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004591,DrugBank:DB00515,hsa-miR-124-5p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004591,DrugBank:DB01229,hsa-miR-124-5p,miRNA,Paclitaxel,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004592,DrugBank:DB00441,hsa-miR-125b-1-3p,miRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004592,DrugBank:DB00515,hsa-miR-125b-1-3p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004592,DrugBank:DB00661,hsa-miR-125b-1-3p,miRNA,Verapamil,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004592,DrugBank:DB00997,hsa-miR-125b-1-3p,miRNA,Doxorubicin,1,2,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004592,DrugBank:DB01204,hsa-miR-125b-1-3p,miRNA,Mitoxantrone,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004592,DrugBank:DB11672,hsa-miR-125b-1-3p,miRNA,Curcumin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004593,DrugBank:DB09063,hsa-miR-130a-5p,miRNA,Ceritinib,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004594,DrugBank:DB00515,hsa-miR-132-5p,miRNA,Cisplatin,2,2,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004595,DrugBank:DB08881,hsa-miR-135a-3p,miRNA,Vemurafenib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004595,DrugBank:DB08912,hsa-miR-135a-3p,miRNA,Dabrafenib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004596,DrugBank:DB00317,hsa-miR-138-2-3p,miRNA,Gefitinib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004596,DrugBank:DB00515,hsa-miR-138-2-3p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004596,DrugBank:DB00530,hsa-miR-138-2-3p,miRNA,Erlotinib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004596,DrugBank:DB00619,hsa-miR-138-2-3p,miRNA,Imatinib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004597,DrugBank:DB00317,hsa-miR-140-3p,miRNA,Gefitinib,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004597,DrugBank:DB00361,hsa-miR-140-3p,miRNA,Vinorelbine,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004597,DrugBank:DB00398,hsa-miR-140-3p,miRNA,Sorafenib,1,2,resistant,Microarray,High,approved,,
miRBase:MIMAT0004597,DrugBank:DB00445,hsa-miR-140-3p,miRNA,Epirubicin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004597,DrugBank:DB00515,hsa-miR-140-3p,miRNA,Cisplatin,2,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004597,DrugBank:DB00526,hsa-miR-140-3p,miRNA,Oxaliplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004597,DrugBank:DB00544,hsa-miR-140-3p,miRNA,Fluorouracil,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004598,DrugBank:DB00317,hsa-miR-141-5p,miRNA,Gefitinib,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004598,DrugBank:DB00441,hsa-miR-141-5p,miRNA,Gemcitabine,1,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004598,DrugBank:DB00515,hsa-miR-141-5p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004598,DrugBank:DB00544,hsa-miR-141-5p,miRNA,Fluorouracil,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004598,DrugBank:DB00661,hsa-miR-141-5p,miRNA,Verapamil,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004598,DrugBank:DB00675,hsa-miR-141-5p,miRNA,Tamoxifen,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004598,DrugBank:DB00997,hsa-miR-141-5p,miRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004599,DrugBank:DB00661,hsa-miR-143-5p,miRNA,Verapamil,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004599,DrugBank:DB00947,hsa-miR-143-5p,miRNA,Fulvestrant,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004599,DrugBank:DB00997,hsa-miR-143-5p,miRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004599,DrugBank:DB01229,hsa-miR-143-5p,miRNA,Paclitaxel,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004600,DrugBank:DB00526,hsa-miR-144-5p,miRNA,Oxaliplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004601,DrugBank:DB01229,hsa-miR-145-3p,miRNA,Paclitaxel,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004602,DrugBank:DB00441,hsa-miR-125a-3p,miRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004602,DrugBank:DB00515,hsa-miR-125a-3p,miRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004602,DrugBank:DB01268,hsa-miR-125a-3p,miRNA,Sunitinib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004603,DrugBank:DB00515,hsa-miR-125b-2-3p,miRNA,Cisplatin,3,5,resistant,Microarray,High,approved,,
miRBase:MIMAT0004603,DrugBank:DB00544,hsa-miR-125b-2-3p,miRNA,Fluorouracil,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004603,DrugBank:DB08881,hsa-miR-125b-2-3p,miRNA,Vemurafenib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004603,DrugBank:DB08912,hsa-miR-125b-2-3p,miRNA,Dabrafenib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004603,DrugBank:DB09063,hsa-miR-125b-2-3p,miRNA,Ceritinib,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004605,DrugBank:DB00515,hsa-miR-129-2-3p,miRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004605,DrugBank:DB01229,hsa-miR-129-2-3p,miRNA,Paclitaxel,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004605,DrugBank:DB09063,hsa-miR-129-2-3p,miRNA,Ceritinib,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004606,DrugBank:DB00515,hsa-miR-136-3p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004607,DrugBank:DB00441,hsa-miR-138-1-3p,miRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004607,DrugBank:DB00515,hsa-miR-138-1-3p,miRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004607,DrugBank:DB00526,hsa-miR-138-1-3p,miRNA,Oxaliplatin,2,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004607,DrugBank:DB00544,hsa-miR-138-1-3p,miRNA,Fluorouracil,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004607,DrugBank:DB00997,hsa-miR-138-1-3p,miRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004607,DrugBank:DB09063,hsa-miR-138-1-3p,miRNA,Ceritinib,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004608,DrugBank:DB00441,hsa-miR-146a-3p,miRNA,Gemcitabine,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004609,DrugBank:DB00188,hsa-miR-149-3p,miRNA,Bortezomib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004609,DrugBank:DB00361,hsa-miR-149-3p,miRNA,Vinorelbine,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004609,DrugBank:DB00441,hsa-miR-149-3p,miRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004609,DrugBank:DB00515,hsa-miR-149-3p,miRNA,Cisplatin,2,2,resistant,Microarray,High,approved,,
miRBase:MIMAT0004609,DrugBank:DB00619,hsa-miR-149-3p,miRNA,Imatinib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004609,DrugBank:DB01229,hsa-miR-149-3p,miRNA,Paclitaxel,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004609,DrugBank:DB01248,hsa-miR-149-3p,miRNA,Docetaxel,1,2,resistant,Microarray|RNA-seq,High,approved,,
miRBase:MIMAT0004609,DrugBank:DB08881,hsa-miR-149-3p,miRNA,Vemurafenib,1,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004609,DrugBank:DB08912,hsa-miR-149-3p,miRNA,Dabrafenib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004610,DrugBank:DB01229,hsa-miR-150-3p,miRNA,Paclitaxel,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004610,DrugBank:DB08881,hsa-miR-150-3p,miRNA,Vemurafenib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004610,DrugBank:DB08912,hsa-miR-150-3p,miRNA,Dabrafenib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004611,DrugBank:DB00675,hsa-miR-185-3p,miRNA,Tamoxifen,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004611,DrugBank:DB06603,hsa-miR-185-3p,miRNA,Panobinostat,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004612,DrugBank:DB00305,hsa-miR-186-3p,miRNA,Mitomycin C,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004612,DrugBank:DB00515,hsa-miR-186-3p,miRNA,Cisplatin,3,3,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004612,DrugBank:DB00526,hsa-miR-186-3p,miRNA,Oxaliplatin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004612,DrugBank:DB00541,hsa-miR-186-3p,miRNA,Vincristine,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004612,DrugBank:DB00958,hsa-miR-186-3p,miRNA,Carboplatin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004612,DrugBank:DB00997,hsa-miR-186-3p,miRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004613,DrugBank:DB00398,hsa-miR-188-3p,miRNA,Sorafenib,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004614,DrugBank:DB00441,hsa-miR-193a-5p,miRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004614,DrugBank:DB00515,hsa-miR-193a-5p,miRNA,Cisplatin,2,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004614,DrugBank:DB01229,hsa-miR-193a-5p,miRNA,Paclitaxel,1,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004614,DrugBank:DB08881,hsa-miR-193a-5p,miRNA,Vemurafenib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004614,DrugBank:DB08912,hsa-miR-193a-5p,miRNA,Dabrafenib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004614,DrugBank:DB09063,hsa-miR-193a-5p,miRNA,Ceritinib,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004615,DrugBank:DB00515,hsa-miR-195-3p,miRNA,Cisplatin,2,2,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004657,DrugBank:DB00317,hsa-miR-200c-5p,miRNA,Gefitinib,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004657,DrugBank:DB00361,hsa-miR-200c-5p,miRNA,Vinorelbine,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004657,DrugBank:DB00441,hsa-miR-200c-5p,miRNA,Gemcitabine,1,2,resistant,Microarray,High,approved,,
miRBase:MIMAT0004657,DrugBank:DB00544,hsa-miR-200c-5p,miRNA,Fluorouracil,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004658,DrugBank:DB00515,hsa-miR-155-3p,miRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004658,DrugBank:DB00526,hsa-miR-155-3p,miRNA,Oxaliplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004658,DrugBank:DB01229,hsa-miR-155-3p,miRNA,Paclitaxel,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004671,DrugBank:DB00441,hsa-miR-194-3p,miRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004671,DrugBank:DB00515,hsa-miR-194-3p,miRNA,Cisplatin,2,2,resistant|sensitive,Microarray|RNA-seq,High,approved,,
miRBase:MIMAT0004671,DrugBank:DB00544,hsa-miR-194-3p,miRNA,Fluorouracil,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004671,DrugBank:DB09063,hsa-miR-194-3p,miRNA,Ceritinib,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004672,DrugBank:DB00853,hsa-miR-106b-3p,miRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004672,DrugBank:DB00958,hsa-miR-106b-3p,miRNA,Carboplatin,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004672,DrugBank:DB09063,hsa-miR-106b-3p,miRNA,Ceritinib,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004673,DrugBank:DB00928,hsa-miR-29c-5p,miRNA,Azacitidine,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004673,DrugBank:DB09063,hsa-miR-29c-5p,miRNA,Ceritinib,1,1,sensitive,RNA-seq,High,approved,,
miRBase:MIMAT0004674,DrugBank:DB00441,hsa-miR-30c-1-3p,miRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004674,DrugBank:DB00619,hsa-miR-30c-1-3p,miRNA,Imatinib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004675,DrugBank:DB00619,hsa-miR-219a-2-3p,miRNA,Imatinib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB00317,hsa-miR-34b,miRNA,Gefitinib,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB00398,hsa-miR-34b,miRNA,Sorafenib,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB00515,hsa-miR-34b-3p,miRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB00526,hsa-miR-34b,miRNA,Oxaliplatin,1,1,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB00661,hsa-miR-34b,miRNA,Verapamil,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB00811,hsa-miR-34b,miRNA,Ribavirin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB00853,hsa-miR-34b-3p,miRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB00928,hsa-miR-34b-3p,miRNA,Azacitidine,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB00997,hsa-miR-34b,miRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB01229,hsa-miR-34b-3p,miRNA,Paclitaxel,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004676,DrugBank:DB01248,hsa-miR-34b,miRNA,Docetaxel,3,3,resistant|sensitive,Microarray|RNA-seq,High,approved,,
miRBase:MIMAT0004677,DrugBank:DB00515,hsa-miR-34c-3p,miRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
miRBase:MIMAT0004677,DrugBank:DB00531,hsa-miR-34c-3p,miRNA,Cyclophosphamide,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004677,DrugBank:DB00544,hsa-miR-34c-3p,miRNA,Fluorouracil,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004677,DrugBank:DB00563,hsa-miR-34c-3p,miRNA,Methotrexate,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004677,DrugBank:DB00694,hsa-miR-34c-3p,miRNA,Anthracycline,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004677,DrugBank:DB01229,hsa-miR-34c-3p,miRNA,Taxol,1,1,resistant,Microarray,High,approved,,
miRBase:MIMAT0004677,DrugBank:DB08881,hsa-miR-34c-3p,miRNA,Vemurafenib,1,1,resistant,Nanostring,High,approved,,
miRBase:MIMAT0004677,DrugBank:DB08911,hsa-miR-34c-3p,miRNA,Trametinib,1,1,resistant,Nanostring,High,approved,,
miRBase:MIMAT0004678,DrugBank:DB00305,hsa-miR-99b-3p,miRNA,Mitomycin C,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004678,DrugBank:DB00441,hsa-miR-99b-3p,miRNA,Gemcitabine,1,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004678,DrugBank:DB00515,hsa-miR-99b-3p,miRNA,Cisplatin,2,2,resistant|sensitive,Microarray,High,approved,,
miRBase:MIMAT0004678,DrugBank:DB00541,hsa-miR-99b-3p,miRNA,Vincristine,1,1,sensitive,Microarray,High,approved,,
miRBase:MIMAT0004678,DrugBank:DB00675,hsa-miR-99b-3p,miRNA,Tamoxifen,1,1,resistant,Microarray,High,approved,,
